Alpha,objective_nitrogen,objective_water,nitrogen_mt,water_bcm,solve_status,solve_status_code,is_valid,variable_count,constraint_count,income_mode,objective_mode
0.48,4582682438.326215,249091325993.17014,4.582682438326215,249.09132599317013,Optimal,1,True,2459,776,profit,normalized
0.49,4582430890.976105,249107258198.04477,4.582430890976105,249.10725819804478,Optimal,1,True,2459,776,profit,normalized
0.5,4580501922.188791,249235840977.04532,4.580501922188791,249.2358409770453,Optimal,1,True,2459,776,profit,normalized
0.51,4580151896.230388,249260539717.85605,4.5801518962303875,249.26053971785606,Optimal,1,True,2459,776,profit,normalized
0.52,4576470507.906504,249525249793.5294,4.576470507906504,249.52524979352938,Optimal,1,True,2459,776,profit,normalized
0.53,4576470507.906504,249525249793.5294,4.576470507906504,249.52524979352938,Optimal,1,True,2459,776,profit,normalized
0.54,4567457871.800628,250226808097.48007,4.567457871800627,250.22680809748007,Optimal,1,True,2459,776,profit,normalized
0.55,4558484481.921892,250962057251.99734,4.558484481921893,250.96205725199735,Optimal,1,True,2459,776,profit,normalized
0.56,4558392618.583903,250969796945.3334,4.558392618583904,250.9697969453334,Optimal,1,True,2459,776,profit,normalized
0.57,4549738889.466974,251730747312.8894,4.549738889466974,251.7307473128894,Optimal,1,True,2459,776,profit,normalized
0.58,4545381961.917724,252133363550.45483,4.545381961917724,252.13336355045485,Optimal,1,True,2459,776,profit,normalized
0.59,4540668211.091,252588145557.09668,4.540668211091,252.58814555709668,Optimal,1,True,2459,776,profit,normalized
0.6,4538700962.90048,252783772895.05164,4.538700962900481,252.78377289505164,Optimal,1,True,2459,776,profit,normalized
0.61,4534431238.968597,253223471089.23785,4.5344312389685975,253.22347108923785,Optimal,1,True,2459,776,profit,normalized
0.62,4533452558.441209,253329729309.67285,4.533452558441208,253.32972930967284,Optimal,1,True,2459,776,profit,normalized
0.63,4532983050.798461,253384063217.23492,4.532983050798461,253.3840632172349,Optimal,1,True,2459,776,profit,normalized
0.64,4532983050.798461,253384063217.23492,4.532983050798461,253.3840632172349,Optimal,1,True,2459,776,profit,normalized
0.65,4532872219.608595,253397935105.86014,4.532872219608595,253.39793510586014,Optimal,1,True,2459,776,profit,normalized
0.66,4529903695.838707,253783601079.31723,4.529903695838707,253.78360107931724,Optimal,1,True,2459,776,profit,normalized
0.67,4527220217.684084,254146821663.08408,4.527220217684084,254.14682166308407,Optimal,1,True,2459,776,profit,normalized
0.68,4527140091.828428,254158068494.31387,4.527140091828429,254.15806849431388,Optimal,1,True,2459,776,profit,normalized
0.69,4524602375.062492,254534708614.45688,4.524602375062492,254.5347086144569,Optimal,1,True,2459,776,profit,normalized
0.7,4524262107.735724,254587234820.2592,4.524262107735725,254.5872348202592,Optimal,1,True,2459,776,profit,normalized
0.71,4499810415.395279,258580335922.50797,4.499810415395279,258.58033592250797,Optimal,1,True,2459,776,profit,normalized
0.72,4499565251.7236185,258622080957.8264,4.499565251723618,258.62208095782637,Optimal,1,True,2459,776,profit,normalized
0.73,4495936279.079935,259268482542.44156,4.495936279079935,259.2684825424416,Optimal,1,True,2459,776,profit,normalized
0.74,4494239966.954779,259594442701.84622,4.494239966954779,259.5944427018462,Optimal,1,True,2459,776,profit,normalized
0.75,4491787188.58892,260092219119.78024,4.49178718858892,260.0922191197802,Optimal,1,True,2459,776,profit,normalized
0.76,4491581322.832484,260134992197.66135,4.491581322832484,260.13499219766135,Optimal,1,True,2459,776,profit,normalized
0.77,4491461452.328648,260161147497.57803,4.491461452328648,260.16114749757804,Optimal,1,True,2459,776,profit,normalized
0.78,4490250676.412928,260451296386.84625,4.490250676412928,260.45129638684625,Optimal,1,True,2459,776,profit,normalized
0.79,4490154144.255228,260474717652.12366,4.490154144255228,260.4747176521237,Optimal,1,True,2459,776,profit,normalized
0.8,4484465815.867606,261940893345.4394,4.4844658158676065,261.9408933454394,Optimal,1,True,2459,776,profit,normalized
0.81,4484374538.729633,261967037691.91833,4.484374538729633,261.96703769191834,Optimal,1,True,2459,776,profit,normalized
0.82,4484374538.729633,261967037691.91833,4.484374538729633,261.96703769191834,Optimal,1,True,2459,776,profit,normalized
0.83,4483567002.521975,262221729502.01135,4.4835670025219745,262.2217295020113,Optimal,1,True,2459,776,profit,normalized
0.84,4482103214.237606,262743005649.948,4.482103214237606,262.743005649948,Optimal,1,True,2459,776,profit,normalized
0.85,4480715283.838605,263270006673.20044,4.480715283838605,263.27000667320044,Optimal,1,True,2459,776,profit,normalized
0.86,4480545611.555443,263337717985.6577,4.480545611555443,263.3377179856577,Optimal,1,True,2459,776,profit,normalized
0.87,4478588369.0932,264189177470.4312,4.4785883690932,264.1891774704312,Optimal,1,True,2459,776,profit,normalized
0.88,4474296747.417851,266203300268.06714,4.474296747417852,266.20330026806715,Optimal,1,True,2459,776,profit,normalized
0.89,4473068656.032592,266841954541.6897,4.473068656032591,266.8419545416897,Optimal,1,True,2459,776,profit,normalized
0.9,4471504339.518837,267768057933.6167,4.471504339518837,267.7680579336167,Optimal,1,True,2459,776,profit,normalized
0.91,4470084929.6606,268720326420.96503,4.4700849296606,268.720326420965,Optimal,1,True,2459,776,profit,normalized
0.92,4468247701.620091,270049283811.05878,4.468247701620092,270.0492838110588,Optimal,1,True,2459,776,profit,normalized
0.93,4468032290.816504,270227847599.74835,4.468032290816503,270.2278475997484,Optimal,1,True,2459,776,profit,normalized
0.94,4467863604.540607,270386700777.3966,4.467863604540607,270.3867007773966,Optimal,1,True,2459,776,profit,normalized
0.95,4467351541.253603,271024981680.86316,4.467351541253603,271.02498168086316,Optimal,1,True,2459,776,profit,normalized
0.96,4467028206.778475,271484936498.86578,4.467028206778475,271.4849364988658,Optimal,1,True,2459,776,profit,normalized
0.97,4466943093.736586,271654468624.59137,4.466943093736585,271.65446862459135,Optimal,1,True,2459,776,profit,normalized
0.98,4466827444.486352,271929275689.4323,4.466827444486352,271.9292756894323,Optimal,1,True,2459,776,profit,normalized
0.99,4465820884.028628,276276722386.936,4.465820884028628,276.276722386936,Optimal,1,True,2459,776,profit,normalized
1.0,4465809158.096568,276374578571.73535,4.465809158096568,276.37457857173536,Optimal,1,True,2459,776,profit,normalized
