season,iteration,metric,status,pct_reduction
rabi,26,Phosphorus Surplus,Optimal,4.620982000440019
rabi,26,Nitrogen Surplus,Optimal,10.28261917272193
rabi,26,Water Demand,Optimal,1.6620782733757886
rabi,27,Nitrogen Emission,Optimal,12.351093055224512
rabi,27,Nitrogen Leach,Optimal,12.986946512705414
rabi,27,Greenhouse Gas emission,Optimal,-3.4145321293608153
rabi,27,Net return,Optimal,2.391867453680455
rabi,27,Calorie,Optimal,-1.153491045515492
rabi,27,Phosphorus application,Optimal,6.912447503134334
rabi,27,Nitrogen application,Optimal,6.69678659976276
rabi,27,Phosphorus Surplus,Optimal,9.413512102549603
rabi,27,Nitrogen Surplus,Optimal,11.745326882589646
rabi,27,Water Demand,Optimal,5.873871381921177
rabi,28,Nitrogen Emission,Optimal,11.87335427071989
rabi,28,Nitrogen Leach,Optimal,12.205228244195522
rabi,28,Greenhouse Gas emission,Optimal,-4.896925390016389
rabi,28,Net return,Optimal,1.937604396277474
rabi,28,Calorie,Optimal,-1.4919591310581026
rabi,28,Phosphorus application,Optimal,6.713497864983697
rabi,28,Nitrogen application,Optimal,6.491527805783333
rabi,28,Phosphorus Surplus,Optimal,9.215667478733994
rabi,28,Nitrogen Surplus,Optimal,11.308013919041024
rabi,28,Water Demand,Optimal,3.888462802826518
rabi,29,Nitrogen Emission,Optimal,11.241262243800984
rabi,29,Nitrogen Leach,Optimal,11.649464391853458
rabi,29,Greenhouse Gas emission,Optimal,-4.577081045764247
rabi,29,Net return,Optimal,6.910799702607987
rabi,29,Calorie,Optimal,-0.9194505711925743
rabi,29,Phosphorus application,Optimal,4.076759179832836
rabi,29,Nitrogen application,Optimal,6.540363953124173
rabi,29,Phosphorus Surplus,Optimal,5.340162500098487
rabi,29,Nitrogen Surplus,Optimal,10.622834532442733
rabi,29,Water Demand,Optimal,-2.782609582522801
rabi,30,Nitrogen Emission,Optimal,10.207931257938895
rabi,30,Nitrogen Leach,Optimal,11.83434558772244
rabi,30,Greenhouse Gas emission,Optimal,-2.238378051685344
rabi,30,Net return,Optimal,2.9151527205750027
rabi,30,Calorie,Optimal,-1.2081886658666539
rabi,30,Phosphorus application,Optimal,6.352065789431506
rabi,30,Nitrogen application,Optimal,5.592288331148544
rabi,30,Phosphorus Surplus,Optimal,8.70419218172658
rabi,30,Nitrogen Surplus,Optimal,9.731411042442003
rabi,30,Water Demand,Optimal,3.353706314778913
rabi,31,Nitrogen Emission,Optimal,11.001723024457318
rabi,31,Nitrogen Leach,Optimal,11.293112539094974
rabi,31,Greenhouse Gas emission,Optimal,-3.7102770568181698
rabi,31,Net return,Optimal,3.230729710366737
rabi,31,Calorie,Optimal,-0.9049125004854447
rabi,31,Phosphorus application,Optimal,5.937423959709707
rabi,31,Nitrogen application,Optimal,6.0040669043812445
rabi,31,Phosphorus Surplus,Optimal,8.030295571545198
rabi,31,Nitrogen Surplus,Optimal,10.348247609398898
rabi,31,Water Demand,Optimal,1.3416706362399746
rabi,32,Nitrogen Emission,Optimal,12.515607114561275
rabi,32,Nitrogen Leach,Optimal,13.294736783986995
rabi,32,Greenhouse Gas emission,Optimal,-3.8487014359863405
rabi,32,Net return,Optimal,6.8985376637299956
rabi,32,Calorie,Optimal,-1.011415413375218
rabi,32,Phosphorus application,Optimal,4.768482090990543
rabi,32,Nitrogen application,Optimal,7.124231196222493
rabi,32,Phosphorus Surplus,Optimal,6.382084845163776
rabi,32,Nitrogen Surplus,Optimal,12.089739129800634
rabi,32,Water Demand,Optimal,3.127581563432717
rabi,33,Nitrogen Emission,Optimal,11.272885708137734
rabi,33,Nitrogen Leach,Optimal,11.737475659135255
rabi,33,Greenhouse Gas emission,Optimal,-3.0424715143844665
rabi,33,Net return,Optimal,0.0921458208854421
rabi,33,Calorie,Optimal,-1.339747011544751
rabi,33,Phosphorus application,Optimal,5.59164516992257
rabi,33,Nitrogen application,Optimal,6.175360051373768
rabi,33,Phosphorus Surplus,Optimal,7.67673661441172
rabi,33,Nitrogen Surplus,Optimal,10.867754787857534
rabi,33,Water Demand,Optimal,-0.9462109954620115
rabi,34,Nitrogen Emission,Optimal,12.638421246456245
rabi,34,Nitrogen Leach,Optimal,13.074398367800722
rabi,34,Greenhouse Gas emission,Optimal,-7.538232515897428
rabi,34,Net return,Optimal,3.001354057552297
rabi,34,Calorie,Optimal,-1.175551936565836
rabi,34,Phosphorus application,Optimal,8.160306674392908
rabi,34,Nitrogen application,Optimal,7.087968523729368
rabi,34,Phosphorus Surplus,Optimal,10.99802182849096
rabi,34,Nitrogen Surplus,Optimal,11.974519509413525
rabi,34,Water Demand,Optimal,-5.322812486436602
rabi,35,Nitrogen Emission,Optimal,10.781370645083094
rabi,35,Nitrogen Leach,Optimal,10.845609338467435
rabi,35,Greenhouse Gas emission,Optimal,-6.575200241792978
rabi,35,Net return,Optimal,6.25598303527026
rabi,35,Calorie,Optimal,-1.3430947383542629
rabi,35,Phosphorus application,Optimal,6.3263077655009345
rabi,35,Nitrogen application,Optimal,6.118839935289774
rabi,35,Phosphorus Surplus,Optimal,8.538941936501939
rabi,35,Nitrogen Surplus,Optimal,10.136375810477192
rabi,35,Water Demand,Optimal,0.7495786368081975
rabi,36,Nitrogen Emission,Optimal,12.016467566868249
rabi,36,Nitrogen Leach,Optimal,12.253141137283736
rabi,36,Greenhouse Gas emission,Optimal,-7.148608744010623
rabi,36,Net return,Optimal,1.6196796625666647
rabi,36,Calorie,Optimal,-1.2743102867895013
rabi,36,Phosphorus application,Optimal,7.258135048264961
rabi,36,Nitrogen application,Optimal,6.752947131657883
rabi,36,Phosphorus Surplus,Optimal,9.82992432035976
rabi,36,Nitrogen Surplus,Optimal,11.462581576472328
rabi,36,Water Demand,Optimal,3.661626811417047
rabi,37,Nitrogen Emission,Optimal,11.618654436524958
rabi,37,Nitrogen Leach,Optimal,12.597877354549091
rabi,37,Greenhouse Gas emission,Optimal,-6.434350929065763
rabi,37,Net return,Optimal,0.7065662303043921
rabi,37,Calorie,Optimal,-1.4123100017160009
rabi,37,Phosphorus application,Optimal,7.531398061571364
rabi,37,Nitrogen application,Optimal,6.416322073802724
rabi,37,Phosphorus Surplus,Optimal,10.269125232152394
rabi,37,Nitrogen Surplus,Optimal,11.092127532039214
rabi,37,Water Demand,Optimal,3.8456221927456555
rabi,38,Nitrogen Emission,Optimal,10.733332002955263
rabi,38,Nitrogen Leach,Optimal,11.184426958999946
rabi,38,Greenhouse Gas emission,Optimal,-6.157997855142216
rabi,38,Net return,Optimal,0.8696148526061167
rabi,38,Calorie,Optimal,-1.3351060044769594
rabi,38,Phosphorus application,Optimal,7.880094438221632
rabi,38,Nitrogen application,Optimal,6.019228573183921
rabi,38,Phosphorus Surplus,Optimal,10.712164020881128
rabi,38,Nitrogen Surplus,Optimal,10.250474026731172
rabi,38,Water Demand,Optimal,0.29532506149201215
rabi,39,Nitrogen Emission,Optimal,12.549320538459755
rabi,39,Nitrogen Leach,Optimal,13.234080771674526
rabi,39,Greenhouse Gas emission,Optimal,-2.4037240850219725
rabi,39,Net return,Optimal,0.10215072803889667
rabi,39,Calorie,Optimal,-0.9475844080508138
rabi,39,Phosphorus application,Optimal,5.819805052451616
rabi,39,Nitrogen application,Optimal,6.966045653608117
rabi,39,Phosphorus Surplus,Optimal,7.910735354064886
rabi,39,Nitrogen Surplus,Optimal,12.236119368381777
rabi,39,Water Demand,Optimal,2.9375756829003885
rabi,40,Nitrogen Emission,Optimal,11.006707173714013
rabi,40,Nitrogen Leach,Optimal,11.309110231524631
rabi,40,Greenhouse Gas emission,Optimal,-5.267327508257075
rabi,40,Net return,Optimal,6.845132026768515
rabi,40,Calorie,Optimal,-0.8007226567209088
rabi,40,Phosphorus application,Optimal,2.8275759218579344
rabi,40,Nitrogen application,Optimal,6.468877652771687
rabi,40,Phosphorus Surplus,Optimal,3.6036616065863645
rabi,40,Nitrogen Surplus,Optimal,10.472455823166596
rabi,40,Water Demand,Optimal,3.2329904532810385
rabi,41,Nitrogen Emission,Optimal,12.03838248933219
rabi,41,Nitrogen Leach,Optimal,12.179856553228959
rabi,41,Greenhouse Gas emission,Optimal,-5.997453664482834
rabi,41,Net return,Optimal,0.9510365521455876
rabi,41,Calorie,Optimal,-1.1621672937643581
rabi,41,Phosphorus application,Optimal,7.703167744119265
rabi,41,Nitrogen application,Optimal,6.718962066957186
rabi,41,Phosphorus Surplus,Optimal,10.416069689536638
rabi,41,Nitrogen Surplus,Optimal,11.44987718585088
rabi,41,Water Demand,Optimal,-1.0681203647119675
rabi,42,Nitrogen Emission,Optimal,12.192502367205938
rabi,42,Nitrogen Leach,Optimal,12.653251325354077
rabi,42,Greenhouse Gas emission,Optimal,-4.9628384002262464
rabi,42,Net return,Optimal,1.6653903341121385
rabi,42,Calorie,Optimal,-1.2732913341485301
rabi,42,Phosphorus application,Optimal,7.1697352518253314
rabi,42,Nitrogen application,Optimal,6.773762616818972
rabi,42,Phosphorus Surplus,Optimal,9.724266373224127
rabi,42,Nitrogen Surplus,Optimal,11.638050129579463
rabi,42,Water Demand,Optimal,2.935114435770094
rabi,43,Nitrogen Emission,Optimal,12.023527092893135
rabi,43,Nitrogen Leach,Optimal,12.259821659487281
rabi,43,Greenhouse Gas emission,Optimal,-3.68388098422572
rabi,43,Net return,Optimal,0.10349496365711447
rabi,43,Calorie,Optimal,-0.7026455260203617
rabi,43,Phosphorus application,Optimal,7.614410680853621
rabi,43,Nitrogen application,Optimal,6.93787280733158
rabi,43,Phosphorus Surplus,Optimal,10.19371100549987
rabi,43,Nitrogen Surplus,Optimal,11.640008192821044
rabi,43,Water Demand,Optimal,3.4089909888926027
rabi,44,Nitrogen Emission,Optimal,12.089950956443836
rabi,44,Nitrogen Leach,Optimal,12.647419672295898
rabi,44,Greenhouse Gas emission,Optimal,-7.324251238249521
rabi,44,Net return,Optimal,0.09214582088540609
rabi,44,Calorie,Optimal,-1.4286778137040597
rabi,44,Phosphorus application,Optimal,5.999395193175604
rabi,44,Nitrogen application,Optimal,6.746698332929384
rabi,44,Phosphorus Surplus,Optimal,8.124301885923755
rabi,44,Nitrogen Surplus,Optimal,11.43156216864293
rabi,44,Water Demand,Optimal,-1.3948030163507916
rabi,45,Nitrogen Emission,Optimal,10.808635405208847
rabi,45,Nitrogen Leach,Optimal,11.477818049027048
rabi,45,Greenhouse Gas emission,Optimal,-4.900221525026978
rabi,45,Net return,Optimal,2.6725869243111595
rabi,45,Calorie,Optimal,-0.9591689466175923
rabi,45,Phosphorus application,Optimal,6.08350223668339
rabi,45,Nitrogen application,Optimal,6.091885059579721
rabi,45,Phosphorus Surplus,Optimal,8.196970889901346
rabi,45,Nitrogen Surplus,Optimal,10.36451259438134
rabi,45,Water Demand,Optimal,3.810186461189529
rabi,46,Nitrogen Emission,Optimal,10.065276711361106
rabi,46,Nitrogen Leach,Optimal,10.875559613055636
rabi,46,Greenhouse Gas emission,Optimal,-3.7580118915367087
rabi,46,Net return,Optimal,9.36403786898266
rabi,46,Calorie,Optimal,-1.5046659779167486
rabi,46,Phosphorus application,Optimal,5.106459813576452
rabi,46,Nitrogen application,Optimal,5.7434755912302595
rabi,46,Phosphorus Surplus,Optimal,6.940647358409577
rabi,46,Nitrogen Surplus,Optimal,9.568035425517174
rabi,46,Water Demand,Optimal,0.880640310134654
rabi,47,Nitrogen Emission,Optimal,11.06648211086253
rabi,47,Nitrogen Leach,Optimal,11.454809476125888
rabi,47,Greenhouse Gas emission,Optimal,-1.0942334134947433
rabi,47,Net return,Optimal,0.10257952980085355
rabi,47,Calorie,Optimal,-1.0636854011201353
rabi,47,Phosphorus application,Optimal,7.0009071391800495
rabi,47,Nitrogen application,Optimal,6.010695944175343
rabi,47,Phosphorus Surplus,Optimal,9.542954055587613
rabi,47,Nitrogen Surplus,Optimal,10.308352447938299
rabi,47,Water Demand,Optimal,2.6093253190179886
rabi,48,Nitrogen Emission,Optimal,11.393386796395237
rabi,48,Nitrogen Leach,Optimal,12.216105825968716
rabi,48,Greenhouse Gas emission,Optimal,-5.205401885323432
rabi,48,Net return,Optimal,1.8306565405892377
rabi,48,Calorie,Optimal,-1.2618857090754008
rabi,48,Phosphorus application,Optimal,5.233217549976681
rabi,48,Nitrogen application,Optimal,6.304807447896207
rabi,48,Phosphorus Surplus,Optimal,7.0876565672256095
rabi,48,Nitrogen Surplus,Optimal,10.741408617073445
rabi,48,Water Demand,Optimal,1.8367855729948048
rabi,49,Nitrogen Emission,Optimal,10.28339175620188
rabi,49,Nitrogen Leach,Optimal,11.03305198593933
rabi,49,Greenhouse Gas emission,Optimal,-8.386800060437468
rabi,49,Net return,Optimal,0.4206410854809995
rabi,49,Calorie,Optimal,-1.373117835514335
rabi,49,Phosphorus application,Optimal,6.523957171599695
rabi,49,Nitrogen application,Optimal,5.6646237420499315
rabi,49,Phosphorus Surplus,Optimal,8.833831672037425
