source_state,target_state,baseline_alt_trade_kcal,staple_deficit_kcal,quantity_kcal,is_new_link,pre_scale_trade_kcal,State,scale_factor,optimized_alt_prod_kcal,pre_scale_alt_trade_kcal,optimized_alt_trade_kcal,capacity_limited,optimized_trade_kcal
mizoram,haryana,0.0,386182561.30550224,0.0,True,386182561.30550224,mizoram,1.0,220790515678.12305,2233219823.275084,2233219823.275084,False,386182561.30550224
uttarakhand,haryana,0.0,383713710.7191844,0.0,True,383713710.7191844,uttarakhand,1.0,1169667677243.5193,221395456784.33456,221395456784.33456,False,383713710.7191844
karnataka,gujarat,0.0,382740020.9964553,0.0,True,382740020.9964553,karnataka,1.0,40410044967093.05,498033281436.85516,498033281436.85516,False,382740020.9964553
gujarat,telangana,0.0,377720677.6468208,0.0,True,377720677.6468208,gujarat,1.0,14012805001344.602,75387742282.43512,75387742282.43512,False,377720677.6468208
chhattisgarh,rajasthan,0.0,352860629.65904605,0.0,True,352860629.65904605,chhattisgarh,1.0,22692989802642.445,7691306541080.305,7691306541080.305,False,352860629.65904605
tripura,uttar pradesh,0.0,352688668.69832385,0.0,True,352688668.69832385,tripura,1.0,43616333888.960915,1530507591.5859685,1530507591.5859685,False,352688668.69832385
manipur,punjab,0.0,338711286.1203859,0.0,True,338711286.1203859,manipur,1.0,865483556346.1808,567912259.9697248,567912259.9697248,False,338711286.1203859
telangana,haryana,0.0,323341666.6666666,0.0,True,323341666.6666666,telangana,1.0,40855569661028.484,2288415308516.667,2288415308516.667,False,323341666.6666666
maharashtra,chhattisgarh,0.0,311974549.7915512,0.0,True,311974549.7915512,maharashtra,1.0,30339952650147.77,966577489308.4631,966577489308.4631,False,311974549.7915512
uttar pradesh,mizoram,0.0,304105165.641191,0.0,True,304105165.641191,uttar pradesh,1.0,30621277849899.914,643378851216.117,643378851216.117,False,304105165.641191
haryana,uttarakhand,0.0,284822304.53920287,0.0,True,284822304.53920287,haryana,1.0,9195337835576.678,2854727029318.7573,2854727029318.7573,False,284822304.53920287
maharashtra,jammu and kashmir,0.0,275977486.3540646,0.0,True,275977486.3540646,maharashtra,1.0,30339952650147.77,966577489308.4631,966577489308.4631,False,275977486.3540646
jammu and kashmir,punjab,0.0,260553635.46430874,0.0,True,260553635.46430874,jammu and kashmir,1.0,1962832900493.852,272495536.49254644,272495536.49254644,False,260553635.46430874
maharashtra,nagaland,0.0,251644306.71886414,0.0,True,251644306.71886414,maharashtra,1.0,30339952650147.77,966577489308.4631,966577489308.4631,False,251644306.71886414
uttarakhand,punjab,0.0,245891298.60912275,0.0,True,245891298.60912275,uttarakhand,1.0,1169667677243.5193,221395456784.33456,221395456784.33456,False,245891298.60912275
uttarakhand,andhra pradesh,0.0,245613768.92671967,0.0,True,245613768.92671967,uttarakhand,1.0,1169667677243.5193,221395456784.33456,221395456784.33456,False,245613768.92671967
west bengal,arunachal pradesh,0.0,231146933.5984273,0.0,True,231146933.5984273,west bengal,1.0,16826258526574.521,488991978446.51263,488991978446.51263,False,231146933.5984273
madhya pradesh,jammu and kashmir,0.0,212209595.210083,0.0,True,212209595.210083,madhya pradesh,1.0,33759184276481.273,1591549852305.2554,1591549852305.2554,False,212209595.210083
uttarakhand,west bengal,0.0,203038826.8068471,0.0,True,203038826.8068471,uttarakhand,1.0,1169667677243.5193,221395456784.33456,221395456784.33456,False,203038826.8068471
arunachal pradesh,punjab,0.0,193512192.5475701,0.0,True,193512192.5475701,arunachal pradesh,1.0,824461352897.4138,256154985.25352672,256154985.25352672,False,193512192.5475701
haryana,meghalaya,0.0,192667608.56338853,0.0,True,192667608.56338853,haryana,1.0,9195337835576.678,2854727029318.7573,2854727029318.7573,False,192667608.56338853
tripura,haryana,0.0,192075799.09621835,0.0,True,192075799.09621835,tripura,1.0,43616333888.960915,1530507591.5859685,1530507591.5859685,False,192075799.09621835
andhra pradesh,arunachal pradesh,0.0,191666090.74980915,0.0,True,191666090.74980915,andhra pradesh,1.0,19734651443497.77,4381176287818.3115,4381176287818.3115,False,191666090.74980915
madhya pradesh,jharkhand,0.0,191617477.66506958,0.0,True,191617477.66506958,madhya pradesh,1.0,33759184276481.273,1591549852305.2554,1591549852305.2554,False,191617477.66506958
andhra pradesh,manipur,0.0,174020641.12522352,0.0,True,174020641.12522352,andhra pradesh,1.0,19734651443497.77,4381176287818.3115,4381176287818.3115,False,174020641.12522352
bihar,rajasthan,0.0,162364971.3804834,0.0,True,162364971.3804834,bihar,1.0,50242017660998.79,1563668137392.5276,1563668137392.5276,False,162364971.3804834
manipur,assam,0.0,150975050.15443575,0.0,True,150975050.15443575,manipur,1.0,865483556346.1808,567912259.9697248,567912259.9697248,False,150975050.15443575
andhra pradesh,jammu and kashmir,0.0,127980215.09325883,0.0,True,127980215.09325883,andhra pradesh,1.0,19734651443497.77,4381176287818.3115,4381176287818.3115,False,127980215.09325883
uttar pradesh,jammu and kashmir,0.0,125817219.94290161,0.0,True,125817219.94290161,uttar pradesh,1.0,30621277849899.914,643378851216.117,643378851216.117,False,125817219.94290161
uttar pradesh,chandigarh,0.0,97569517.29128703,0.0,True,97569517.29128703,uttar pradesh,1.0,30621277849899.914,643378851216.117,643378851216.117,False,97569517.29128703
manipur,haryana,0.0,78225923.69490314,0.0,True,78225923.69490314,manipur,1.0,865483556346.1808,567912259.9697248,567912259.9697248,False,78225923.69490314
tamil nadu,puducherry,0.0,70915133.33333334,0.0,True,70915133.33333334,tamil nadu,1.0,61644860103989.805,161848391202.20853,161848391202.20853,False,70915133.33333334
telangana,gujarat,0.0,69495650.0,0.0,True,69495650.0,telangana,1.0,40855569661028.484,2288415308516.667,2288415308516.667,False,69495650.0
arunachal pradesh,haryana,0.0,62642792.7059566,0.0,True,62642792.7059566,arunachal pradesh,1.0,824461352897.4138,256154985.25352672,256154985.25352672,False,62642792.7059566
madhya pradesh,rajasthan,0.0,61562158.866500854,0.0,True,61562158.866500854,madhya pradesh,1.0,33759184276481.273,1591549852305.2554,1591549852305.2554,False,61562158.866500854
assam,delhi,0.0,61222527.818721175,0.0,True,61222527.818721175,assam,1.0,4036966731943.8525,37971388865.249214,37971388865.249214,False,61222527.818721175
assam,andhra pradesh,0.0,58491068.70978403,0.0,True,58491068.70978403,assam,1.0,4036966731943.8525,37971388865.249214,37971388865.249214,False,58491068.70978403
uttar pradesh,goa,0.0,38788661.565216064,0.0,True,38788661.565216064,uttar pradesh,1.0,30621277849899.914,643378851216.117,643378851216.117,False,38788661.565216064
assam,west bengal,0.0,35549521.05427545,0.0,True,35549521.05427545,assam,1.0,4036966731943.8525,37971388865.249214,37971388865.249214,False,35549521.05427545
assam,maharashtra,0.0,28846553.438621998,0.0,True,28846553.438621998,assam,1.0,4036966731943.8525,37971388865.249214,37971388865.249214,False,28846553.438621998
karnataka,puducherry,0.0,24403881.06745167,0.0,True,24403881.06745167,karnataka,1.0,40410044967093.05,498033281436.85516,498033281436.85516,False,24403881.06745167
madhya pradesh,nagaland,0.0,23963531.922267914,0.0,True,23963531.922267914,madhya pradesh,1.0,33759184276481.273,1591549852305.2554,1591549852305.2554,False,23963531.922267914
assam,uttarakhand,0.0,23565747.30053723,0.0,True,23565747.30053723,assam,1.0,4036966731943.8525,37971388865.249214,37971388865.249214,False,23565747.30053723
assam,bihar,0.0,21910210.044807196,0.0,True,21910210.044807196,assam,1.0,4036966731943.8525,37971388865.249214,37971388865.249214,False,21910210.044807196
uttar pradesh,delhi,0.0,19738495.465101242,0.0,True,19738495.465101242,uttar pradesh,1.0,30621277849899.914,643378851216.117,643378851216.117,False,19738495.465101242
assam,uttar pradesh,0.0,18703650.257635593,0.0,True,18703650.257635593,assam,1.0,4036966731943.8525,37971388865.249214,37971388865.249214,False,18703650.257635593
assam,chhattisgarh,0.0,17419464.607649,0.0,True,17419464.607649,assam,1.0,4036966731943.8525,37971388865.249214,37971388865.249214,False,17419464.607649
jammu and kashmir,haryana,0.0,11941901.028237686,0.0,True,11941901.028237686,jammu and kashmir,1.0,1962832900493.852,272495536.49254644,272495536.49254644,False,11941901.028237686
assam,telangana,0.0,11759554.420539498,0.0,True,11759554.420539498,assam,1.0,4036966731943.8525,37971388865.249214,37971388865.249214,False,11759554.420539498
assam,chandigarh,0.0,5869783.254671559,0.0,True,5869783.254671559,assam,1.0,4036966731943.8525,37971388865.249214,37971388865.249214,False,5869783.254671559
assam,karnataka,0.0,5557749.7521057725,0.0,True,5557749.7521057725,assam,1.0,4036966731943.8525,37971388865.249214,37971388865.249214,False,5557749.7521057725
uttar pradesh,jharkhand,0.0,5415963.936668873,0.0,True,5415963.936668873,uttar pradesh,1.0,30621277849899.914,643378851216.117,643378851216.117,False,5415963.936668873
uttar pradesh,madhya pradesh,0.0,4479696.64751339,0.0,True,4479696.64751339,uttar pradesh,1.0,30621277849899.914,643378851216.117,643378851216.117,False,4479696.64751339
uttar pradesh,rajasthan,0.0,4047235.4797492027,0.0,True,4047235.4797492027,uttar pradesh,1.0,30621277849899.914,643378851216.117,643378851216.117,False,4047235.4797492027
gujarat,bihar,0.0,4042700.580263311,0.0,True,4042700.580263311,gujarat,1.0,14012805001344.602,75387742282.43512,75387742282.43512,False,4042700.580263311
uttar pradesh,himachal pradesh,0.0,2402460.1770699024,0.0,True,2402460.1770699024,uttar pradesh,1.0,30621277849899.914,643378851216.117,643378851216.117,False,2402460.1770699024
uttar pradesh,uttarakhand,0.0,1219795.1786267757,0.0,True,1219795.1786267757,uttar pradesh,1.0,30621277849899.914,643378851216.117,643378851216.117,False,1219795.1786267757
uttar pradesh,arunachal pradesh,0.0,1219795.1786267757,0.0,True,1219795.1786267757,uttar pradesh,1.0,30621277849899.914,643378851216.117,643378851216.117,False,1219795.1786267757
kerala,tamil nadu,0.0,81504371979.7739,0.0,True,81504371979.7739,kerala,1.0265235976142482e-08,979.3445294587278,95403995751.76161,979.3445294587278,True,836.6616114596742
kerala,madhya pradesh,0.0,5266994250.0,0.0,True,5266994250.0,kerala,1.0265235976142482e-08,979.3445294587278,95403995751.76161,979.3445294587278,True,54.06693886123559
kerala,punjab,0.0,4175009070.043282,0.0,True,4175009070.043282,kerala,1.0265235976142482e-08,979.3445294587278,95403995751.76161,979.3445294587278,True,42.857453306529464
kerala,rajasthan,0.0,2110841483.3333333,0.0,True,2110841483.3333333,kerala,1.0265235976142482e-08,979.3445294587278,95403995751.76161,979.3445294587278,True,21.668285934647294
kerala,haryana,0.0,1202535835.1020627,0.0,True,1202535835.1020627,kerala,1.0265235976142482e-08,979.3445294587278,95403995751.76161,979.3445294587278,True,12.344314117090237
kerala,karnataka,0.0,859434100.9692317,0.0,True,859434100.9692317,kerala,1.0265235976142482e-08,979.3445294587278,95403995751.76161,979.3445294587278,True,8.822293852393027
kerala,uttar pradesh,0.0,284809000.0,0.0,True,284809000.0,kerala,1.0265235976142482e-08,979.3445294587278,95403995751.76161,979.3445294587278,True,2.9236315931291643
jharkhand,west bengal,0.0,0.39017391204833984,0.0,True,0.39017391204833984,jharkhand,1.0,712514356978.898,0.5071380436420441,0.5071380436420441,False,0.39017391204833984
jharkhand,uttar pradesh,0.0,0.11696413159370422,0.0,True,0.11696413159370422,jharkhand,1.0,712514356978.898,0.5071380436420441,0.5071380436420441,False,0.11696413159370422
kerala,telangana,0.0,25.54117202758789,0.0,True,25.54117202758789,kerala,1.0265235976142482e-08,979.3445294587278,95403995751.76161,979.3445294587278,True,2.621861579704392e-07
kerala,andhra pradesh,0.0,5.6524763107299805,0.0,True,5.6524763107299805,kerala,1.0265235976142482e-08,979.3445294587278,95403995751.76161,979.3445294587278,True,5.8024003179198524e-08
kerala,chhattisgarh,0.0,1.3461675643920898,0.0,True,1.3461675643920898,kerala,1.0265235976142482e-08,979.3445294587278,95403995751.76161,979.3445294587278,True,1.3818727711913782e-08
delhi,assam,0.0,71016599666.66667,0.0,True,71016599666.66667,delhi,0.0,0.0,133127461016.66669,0.0,True,0.0
delhi,rajasthan,0.0,142466216.66666666,0.0,True,142466216.66666666,delhi,0.0,0.0,133127461016.66669,0.0,True,0.0
goa,punjab,0.0,2223018166.6666665,0.0,True,2223018166.6666665,goa,0.0,0.0,6814652166.666666,0.0,True,0.0
goa,maharashtra,0.0,2931976666.6666665,0.0,True,2931976666.6666665,goa,0.0,0.0,6814652166.666666,0.0,True,0.0
goa,kerala,0.0,1500160000.0,0.0,True,1500160000.0,goa,0.0,0.0,6814652166.666666,0.0,True,0.0
delhi,west bengal,0.0,10646016666.666666,0.0,True,10646016666.666666,delhi,0.0,0.0,133127461016.66669,0.0,True,0.0
delhi,uttar pradesh,0.0,2093000000.0,0.0,True,2093000000.0,delhi,0.0,0.0,133127461016.66669,0.0,True,0.0
delhi,tripura,0.0,3325633333.333333,0.0,True,3325633333.333333,delhi,0.0,0.0,133127461016.66669,0.0,True,0.0
delhi,punjab,0.0,251938166.66666666,0.0,True,251938166.66666666,delhi,0.0,0.0,133127461016.66669,0.0,True,0.0
delhi,chandigarh,0.0,19386808333.333332,0.0,True,19386808333.333332,delhi,0.0,0.0,133127461016.66669,0.0,True,0.0
delhi,odisha,0.0,1428875000.0,0.0,True,1428875000.0,delhi,0.0,0.0,133127461016.66669,0.0,True,0.0
delhi,nagaland,0.0,6399066666.666667,0.0,True,6399066666.666667,delhi,0.0,0.0,133127461016.66669,0.0,True,0.0
delhi,madhya pradesh,0.0,1130160966.6666667,0.0,True,1130160966.6666667,delhi,0.0,0.0,133127461016.66669,0.0,True,0.0
delhi,himachal pradesh,0.0,2383716666.6666665,0.0,True,2383716666.6666665,delhi,0.0,0.0,133127461016.66669,0.0,True,0.0
delhi,haryana,0.0,503554333.3333333,0.0,True,503554333.3333333,delhi,0.0,0.0,133127461016.66669,0.0,True,0.0
delhi,gujarat,0.0,11479220000.0,0.0,True,11479220000.0,delhi,0.0,0.0,133127461016.66669,0.0,True,0.0
goa,haryana,0.0,159497333.3333333,0.0,True,159497333.3333333,goa,0.0,0.0,6814652166.666666,0.0,True,0.0
