Alpha,objective_nitrogen,objective_water,nitrogen_mt,water_bcm,solve_status,solve_status_code,is_valid,variable_count,constraint_count,income_mode,objective_mode
0.42,4111334062.4591756,191785874152.39047,4.111334062459176,191.78587415239048,Optimal,1,True,2459,776,profit,normalized
0.43,4109691128.4321346,191868613348.43347,4.109691128432135,191.86861334843348,Optimal,1,True,2459,776,profit,normalized
0.44,4101431857.4144936,192307450421.17822,4.101431857414494,192.30745042117823,Optimal,1,True,2459,776,profit,normalized
0.45,4092967444.269821,192770159337.55292,4.092967444269821,192.7701593375529,Optimal,1,True,2459,776,profit,normalized
0.46,4092952465.9678717,192771019582.80273,4.092952465967872,192.77101958280272,Optimal,1,True,2459,776,profit,normalized
0.47,4084402500.277375,193278085563.3744,4.084402500277375,193.2780855633744,Optimal,1,True,2459,776,profit,normalized
0.48,4077568046.045436,193693886211.94623,4.077568046045436,193.69388621194622,Optimal,1,True,2459,776,profit,normalized
0.49,4074573437.288376,193884855714.2809,4.074573437288376,193.88485571428092,Optimal,1,True,2459,776,profit,normalized
0.5,4074573437.288376,193884855714.2809,4.074573437288376,193.88485571428092,Optimal,1,True,2459,776,profit,normalized
0.51,4074473573.217266,193891693579.71225,4.074473573217266,193.89169357971224,Optimal,1,True,2459,776,profit,normalized
0.52,4070584239.3752146,194171399939.3591,4.070584239375215,194.1713999393591,Optimal,1,True,2459,776,profit,normalized
0.53,4066717249.6585245,194465190918.45773,4.066717249658525,194.46519091845772,Optimal,1,True,2459,776,profit,normalized
0.54,4050402528.3361263,195723191050.94852,4.050402528336126,195.72319105094851,Optimal,1,True,2459,776,profit,normalized
0.55,4050402528.3361263,195723191050.94852,4.050402528336126,195.72319105094851,Optimal,1,True,2459,776,profit,normalized
0.56,4044712805.09171,196204806039.7322,4.04471280509171,196.2048060397322,Optimal,1,True,2459,776,profit,normalized
0.57,4044534833.4390736,196220765556.61563,4.044534833439074,196.22076555661562,Optimal,1,True,2459,776,profit,normalized
0.58,4040403775.831828,196606308311.26352,4.0404037758318285,196.60630831126352,Optimal,1,True,2459,776,profit,normalized
0.59,4037229908.3523197,196910186824.82462,4.0372299083523195,196.91018682482462,Optimal,1,True,2459,776,profit,normalized
0.6,4034710813.40473,197161087621.76413,4.03471081340473,197.16108762176412,Optimal,1,True,2459,776,profit,normalized
0.61,4032618161.153759,197378623737.5132,4.032618161153759,197.3786237375132,Optimal,1,True,2459,776,profit,normalized
0.62,4027644165.9032927,197927575276.29916,4.027644165903292,197.92757527629917,Optimal,1,True,2459,776,profit,normalized
0.63,4023607424.6102886,198382387257.71,4.023607424610288,198.38238725770998,Optimal,1,True,2459,776,profit,normalized
0.64,4021621303.0390415,198617690348.14725,4.0216213030390415,198.61769034814725,Optimal,1,True,2459,776,profit,normalized
0.65,4017547321.1674347,199124422872.34012,4.017547321167434,199.12442287234012,Optimal,1,True,2459,776,profit,normalized
0.66,4010232038.4703035,200078516233.01462,4.010232038470304,200.07851623301462,Optimal,1,True,2459,776,profit,normalized
0.67,4009200965.441574,200217951937.6884,4.009200965441574,200.21795193768838,Optimal,1,True,2459,776,profit,normalized
0.68,4007821182.5862036,200414861063.7305,4.007821182586204,200.4148610637305,Optimal,1,True,2459,776,profit,normalized
0.69,4005004424.439328,200828951292.70395,4.005004424439329,200.82895129270395,Optimal,1,True,2459,776,profit,normalized
0.7,4003583349.9877243,201049881822.17838,4.003583349987724,201.04988182217838,Optimal,1,True,2459,776,profit,normalized
0.71,3994660112.7503757,202518860972.30692,3.994660112750376,202.51886097230692,Optimal,1,True,2459,776,profit,normalized
0.72,3992405146.6856956,202903754418.20187,3.992405146685696,202.90375441820188,Optimal,1,True,2459,776,profit,normalized
0.73,3989086126.5350294,203496823263.19608,3.9890861265350295,203.49682326319606,Optimal,1,True,2459,776,profit,normalized
0.74,3989086126.5350294,203496823263.19608,3.9890861265350295,203.49682326319606,Optimal,1,True,2459,776,profit,normalized
0.75,3988635781.0251665,203588400071.48093,3.9886357810251667,203.58840007148092,Optimal,1,True,2459,776,profit,normalized
0.76,3988585898.533415,203598686457.158,3.988585898533415,203.59868645715798,Optimal,1,True,2459,776,profit,normalized
0.77,3986154153.888446,204129456256.8198,3.986154153888446,204.1294562568198,Optimal,1,True,2459,776,profit,normalized
0.78,3984250635.6937447,204573714052.43448,3.9842506356937446,204.57371405243447,Optimal,1,True,2459,776,profit,normalized
0.79,3980964861.311922,205396202295.46713,3.980964861311922,205.39620229546713,Optimal,1,True,2459,776,profit,normalized
0.8,3975713249.7322025,206784397120.21512,3.9757132497322027,206.78439712021512,Optimal,1,True,2459,776,profit,normalized
0.81,3968941531.9261684,208689249940.48154,3.9689415319261685,208.68924994048155,Optimal,1,True,2459,776,profit,normalized
0.82,3968712075.8381596,208757838552.85886,3.9687120758381598,208.75783855285886,Optimal,1,True,2459,776,profit,normalized
0.83,3968284226.958946,208896577199.20987,3.9682842269589464,208.89657719920987,Optimal,1,True,2459,776,profit,normalized
0.84,3967565127.128146,209148796665.17722,3.9675651271281462,209.14879666517723,Optimal,1,True,2459,776,profit,normalized
0.85,3966825003.2338014,209428369207.33218,3.9668250032338013,209.4283692073322,Optimal,1,True,2459,776,profit,normalized
0.86,3966406987.793962,209597215349.203,3.966406987793962,209.597215349203,Optimal,1,True,2459,776,profit,normalized
0.87,3963287922.473539,210973853219.22983,3.9632879224735387,210.97385321922982,Optimal,1,True,2459,776,profit,normalized
0.88,3954597461.6120925,215106768603.00525,3.9545974616120927,215.10676860300524,Optimal,1,True,2459,776,profit,normalized
0.89,3954413116.581467,215199478036.1749,3.9544131165814673,215.1994780361749,Optimal,1,True,2459,776,profit,normalized
0.9,3954154767.116215,215350146341.14304,3.9541547671162154,215.35014634114304,Optimal,1,True,2459,776,profit,normalized
0.91,3953248340.4451833,215933588738.77823,3.9532483404451835,215.93358873877824,Optimal,1,True,2459,776,profit,normalized
0.92,3951887667.491135,216944808905.74258,3.951887667491135,216.94480890574258,Optimal,1,True,2459,776,profit,normalized
0.93,3947753564.620956,220488548888.67386,3.947753564620956,220.48854888867385,Optimal,1,True,2459,776,profit,normalized
0.94,3947580941.0951953,220662872472.50818,3.9475809410951954,220.66287247250818,Optimal,1,True,2459,776,profit,normalized
0.95,3947229676.384989,221103442546.76248,3.947229676384989,221.1034425467625,Optimal,1,True,2459,776,profit,normalized
0.96,3946401989.566373,222243576872.01752,3.9464019895663727,222.2435768720175,Optimal,1,True,2459,776,profit,normalized
0.97,3945880191.7144933,223327728787.79495,3.9458801917144934,223.32772878779494,Optimal,1,True,2459,776,profit,normalized
0.98,3945797563.3159733,223574821606.4963,3.945797563315973,223.5748216064963,Optimal,1,True,2459,776,profit,normalized
0.99,3945721319.060784,223927671457.13422,3.945721319060784,223.9276714571342,Optimal,1,True,2459,776,profit,normalized
1.0,3945707318.1085024,224126042133.272,3.9457073181085023,224.126042133272,Optimal,1,True,2459,776,profit,normalized
